Contact ID,Yardi ID,Yardi HOH ID,HOH,Birth Year,Age at MI,First Move In,MI_year_again,Move Out,Campaign Type,Start Date,Reason,Sub-Type,MO Reason,MI_year,MI_before_2014,MI_after_2010,MI_in_wndow
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,11/3/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Community Meal,10/30/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Class,11/16/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,11/10/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,11/15/16,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,11/4/16,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,10/28/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Property Meeting,3/7/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,3/10/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,3/9/17,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Community Meal,5/31/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,5/27/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,5/26/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Class,5/25/16,,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,5/3/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Community Meal,5/20/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,12/1/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,12/8/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,12/9/16,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,12/2/16,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,11/17/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Community Meal,11/30/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,11/18/16,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Field Trip/Outing,10/5/15,,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,6/9/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,6/2/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,6/30/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,6/24/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,7/1/16,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,6/10/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Field Trip/Outing,10/13/16,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Property Meeting,10/4/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Class,10/9/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Class,10/17/16,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Class,10/5/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,10/7/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,10/6/16,Reactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,12/23/16,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,12/30/16,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Property Meeting,1/13/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,12/22/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,12/29/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,12/16/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Class,12/11/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,12/15/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,12/16/16,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Community Meal,12/19/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Class,10/23/15,,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Class,10/28/15,,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Property Meeting,2/7/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,1/27/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,1/26/17,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,1/19/17,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,2/2/17,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,2/10/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,1/6/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,3/9/17,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Community Meal,10/28/15,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,11/6/15,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Class,11/13/15,,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Class,10/23/15,,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Community Meal,10/30/15,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Property Meeting,10/12/15,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Community Meal,11/4/15,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Class,10/15/15,,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Property Meeting,9/29/15,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Class,9/25/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Community Meal,11/18/15,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Class,9/14/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Community Meal,10/14/15,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,12/11/15,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Community Meal,11/14/15,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,12/4/15,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,9/29/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Community Meal,12/15/15,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Community Meal,12/16/15,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Property Meeting,12/21/15,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,12/23/15,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,3/2/17,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,3/3/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Class,3/6/17,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,2/17/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,1/12/17,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,2/16/17,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Class,5/11/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,6/9/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,5/19/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,5/4/17,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Garden Club,6/8/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,6/1/17,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Community Meal,5/31/17,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,2/4/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Property Meeting,1/19/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,1/7/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,2/5/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,1/15/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,1/8/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,9/2/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,9/1/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,9/8/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,9/22/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,9/9/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,3/31/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Property Meeting,4/21/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,4/7/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,4/21/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,4/14/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Property Meeting,4/4/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,3/28/17,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,3/30/17,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,9/15/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Community Meal,10/30/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Community Meal,1/26/17,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,6/23/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Garden Club,6/16/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,6/15/17,Proactive,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,8/4/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,7/29/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,9/23/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,9/21/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,7/14/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Class,4/24/17,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Community Meal,8/2/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,7/7/16,Proactive,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,2/25/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,3/17/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Class,3/14/16,,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,3/4/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Class,3/21/16,,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,3/11/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Property Meeting,3/8/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,3/3/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,4/5/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,3/24/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Class,3/24/16,,Educational,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,4/1/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,4/15/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Bingo/Game Night,4/14/16,,Social,,2011,true,true,true
003U000001V5yoD,16358,16358,1,1943,68,2011-12-01T00:00:00Z,2011,,Food Shelf,4/8/16,,Social,,2011,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Class,4/28/16,,Educational,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Food Shelf,5/6/16,,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Food Shelf,10/28/16,Proactive,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Food Shelf,5/3/16,,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Community Meal,5/20/16,,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Class,2/10/17,Proactive,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Property Meeting,10/4/16,Proactive,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Property Meeting,1/13/17,Proactive,Educational,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Food Shelf,12/20/16,Proactive,Educational,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Bingo/Game Night,12/29/16,Proactive,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Food Shelf,1/10/17,Proactive,Educational,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Property Meeting,10/8/15,,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Food Shelf,1/27/17,Proactive,Educational,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Class,1/25/17,Proactive,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Food Shelf,11/6/15,,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Property Meeting,10/12/15,,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Community Meal,10/14/15,,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Food Shelf,12/4/15,,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Class,2/22/17,Proactive,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Community Meal,2/14/17,Proactive,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Bingo/Game Night,2/28/17,Proactive,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Food Shelf,2/28/17,Proactive,Educational,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Class,2/1/17,Proactive,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Community Meal,5/8/17,Proactive,Educational,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Property Meeting,5/3/17,Proactive,Educational,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Class,5/11/17,Proactive,Educational,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Food Shelf,5/19/17,Proactive,Educational,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Bingo/Game Night,5/4/17,Proactive,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Garden Club,6/8/17,Proactive,Educational,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Food Shelf,1/8/16,,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Food Shelf,1/15/16,,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Food Shelf,9/2/16,Proactive,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Doctor Visit,4/25/17,Proactive,Educational,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Property Meeting,4/21/17,Proactive,Educational,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Bingo/Game Night,9/15/16,Proactive,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Food Shelf,6/23/17,Proactive,Educational,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Garden Club,6/16/17,Proactive,Educational,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Food Shelf,7/29/16,Proactive,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Food Shelf,7/8/16,Proactive,Social,,2012,true,true,true
003U000001V5yzk,16360,16360,1,1946,65,2012-01-01T00:00:00Z,2012,,Food Shelf,4/1/16,,Social,,2012,true,true,true
003U000001V5z7K,16368,16368,1,1945,68,2013-04-16T00:00:00Z,2013,,Food Shelf,11/15/16,Proactive,Educational,,2013,true,true,true
003U000001V5z7K,16368,16368,1,1945,68,2013-04-16T00:00:00Z,2013,,Food Shelf,6/24/16,Proactive,Social,,2013,true,true,true
003U000001V5z7K,16368,16368,1,1945,68,2013-04-16T00:00:00Z,2013,,Property Meeting,1/13/17,Proactive,Educational,,2013,true,true,true
003U000001V5z7K,16368,16368,1,1945,68,2013-04-16T00:00:00Z,2013,,Food Shelf,11/6/15,,Social,,2013,true,true,true
003U000001V5z7K,16368,16368,1,1945,68,2013-04-16T00:00:00Z,2013,,Community Meal,11/18/15,,Social,,2013,true,true,true
003U000001V5z7K,16368,16368,1,1945,68,2013-04-16T00:00:00Z,2013,,Property Meeting,4/21/17,Proactive,Educational,,2013,true,true,true
003U000001V5z7K,16368,16368,1,1945,68,2013-04-16T00:00:00Z,2013,,Food Shelf,4/21/17,Proactive,Educational,,2013,true,true,true
003U000001V5z7K,16368,16368,1,1945,68,2013-04-16T00:00:00Z,2013,,Food Shelf,4/14/17,Proactive,Educational,,2013,true,true,true
003U000001V5z7K,16368,16368,1,1945,68,2013-04-16T00:00:00Z,2013,,Community Meal,10/30/16,Proactive,Social,,2013,true,true,true
003U000001V5z7K,16368,16368,1,1945,68,2013-04-16T00:00:00Z,2013,,Food Shelf,6/23/17,Proactive,Educational,,2013,true,true,true
003U000001V5z7K,16368,16368,1,1945,68,2013-04-16T00:00:00Z,2013,,Food Shelf,9/30/16,Proactive,Social,,2013,true,true,true
003U000001V5z7K,16368,16368,1,1945,68,2013-04-16T00:00:00Z,2013,,Property Meeting,4/11/16,,Social,,2013,true,true,true
003U000001V5yu1,16372,16372,1,1953,60,2013-10-01T00:00:00Z,2013,,Food Shelf,4/29/16,,Social,,2013,true,true,true
